t	u_avg	u_sdev	d-g0n3	g0n3	d-g0n6	g0n6	d-g0n7	g0n7	d-g0n12	g0n12	d-g0n13	g0n13	d-g0n14	g0n14	d-g0n16	g0n16	d-g0n19	g0n19	d-g1n0	g1n0	d-g1n2	g1n2	d-g1n4	g1n4	d-g1n8	g1n8	d-g1n11	g1n11	d-g1n13	g1n13	d-g1n15	g1n15	d-g1n17	g1n17	d-g1n18	g1n18	d-g2n0	g2n0	d-g2n1	g2n1	d-g2n2	g2n2	d-g2n4	g2n4	d-g2n5	g2n5	d-g2n10	g2n10	d-g2n12	g2n12	d-g2n13	g2n13	d-g2n16	g2n16	d-g2n17	g2n17	d-g2n18	g2n18	d-g2n19	g2n19	d-g3n2	g3n2	d-g3n4	g3n4	d-g3n5	g3n5	d-g3n6	g3n6	d-g3n9	g3n9	d-g3n11	g3n11	d-g3n14	g3n14	d-g3n16	g3n16	d-g4n0	g4n0	d-g4n1	g4n1	d-g4n7	g4n7	d-g4n8	g4n8	d-g4n9	g4n9	d-g4n10	g4n10	d-g4n11	g4n11	d-g4n12	g4n12	d-g4n13	g4n13	d-g4n14	g4n14	d-g4n15	g4n15	d-g4n19	g4n19	d-g5n0	g5n0	d-g5n2	g5n2	d-g5n3	g5n3	d-g5n4	g5n4	d-g5n5	g5n5	d-g5n6	g5n6	d-g5n7	g5n7	d-g5n9	g5n9	d-g5n10	g5n10	d-g5n11	g5n11	d-g5n12	g5n12	d-g5n14	g5n14	d-g5n15	g5n15	d-g5n16	g5n16	d-g5n17	g5n17	d-g5n18	g5n18	d-g6n1	g6n1	d-g6n3	g6n3	d-g6n4	g6n4	d-g6n5	g6n5	d-g6n6	g6n6	d-g6n7	g6n7	d-g6n8	g6n8	d-g6n10	g6n10	d-g6n12	g6n12	d-g6n14	g6n14	d-g6n15	g6n15	d-g6n16	g6n16	d-g6n18	g6n18	d-g6n19	g6n19	d-g7n1	g7n1	d-g7n3	g7n3	d-g7n13	g7n13	d-g7n15	g7n15	d-g7n17	g7n17	d-g8n0	g8n0	d-g8n3	g8n3	d-g8n6	g8n6	d-g8n7	g8n7	d-g8n8	g8n8	d-g8n9	g8n9	d-g9n1	g9n1	d-g9n2	g9n2	d-g9n5	g9n5	d-g9n8	g9n8	d-g9n9	g9n9	d-g9n10	g9n10	d-g9n11	g9n11	d-g9n17	g9n17	d-g9n18	g9n18	d-g9n19	g9n19	
150	1.00	0.02	6	6	8	8	2	2	3	3	3	3	9	9	7	7	9	9	10	10	8	8	10	10	2	2	5	5	10	10	5	5	8	8	7	7	4	4	7	7	1	1	3	3	7	7	7	7	7	7	3	3	7	7	8	8	6	6	4	4	7	7	3	3	13	13	9	9	10	10	3	3	10	10	5	5	7	7	9	9	0	0	7	7	2	2	6	6	6	6	7	7	8	8	4	4	9	9	6	6	8	8	10	10	7	7	8	8	6	6	8	7	10	10	7	7	4	4	7	7	9	9	8	8	2	2	3	3	7	7	5	5	6	6	6	6	7	7	7	7	10	9	12	12	12	11	8	8	6	6	9	9	8	8	4	4	4	4	7	7	12	12	4	4	6	6	11	11	9	9	5	5	11	11	4	4	5	5	1	1	9	9	8	8	7	7	1	1	8	8	2	2	6	6	8	8	1	1	8	8	12	12	
151	0.97	0.05	1	1	6	6	1	1	7	7	10	9	5	5	3	3	10	10	6	6	12	11	7	7	4	4	5	5	3	3	7	7	5	5	9	8	6	6	8	7	7	7	7	7	1	1	9	8	3	3	5	5	13	12	10	9	3	3	4	4	5	5	1	1	6	6	5	5	8	8	8	8	8	8	5	5	3	3	8	7	7	7	6	5	4	4	11	10	7	7	2	2	9	8	10	9	9	8	8	7	9	8	10	10	11	11	5	5	12	12	9	8	4	4	4	4	9	8	4	4	7	6	8	7	6	6	6	6	9	8	3	3	3	3	4	4	8	8	6	6	6	5	12	10	5	5	5	5	6	6	4	4	3	3	8	7	5	5	6	6	9	9	6	6	4	4	4	4	4	4	5	5	3	3	10	10	11	11	3	3	3	3	9	9	2	2	3	3	4	4	3	3	4	4	6	6	10	9	7	6	6	6	
152	0.97	0.06	6	6	13	13	4	4	2	2	1	1	8	8	8	8	9	9	9	8	7	7	5	5	7	7	4	4	10	9	3	3	7	7	7	6	7	7	9	8	10	10	12	12	8	8	5	5	9	8	7	7	3	3	9	8	0	0	6	6	11	11	12	12	2	2	8	8	3	3	5	5	8	8	9	9	11	10	10	9	6	6	3	3	5	5	1	1	4	4	4	4	0	0	12	10	12	10	3	3	8	8	8	8	8	7	7	7	4	4	8	7	12	10	7	7	9	8	9	8	7	6	9	8	8	8	9	9	0	0	2	2	1	1	9	8	8	7	10	10	7	6	9	8	4	4	5	5	11	11	6	5	7	7	5	5	5	5	7	7	6	6	13	13	3	3	2	2	8	8	10	10	7	7	5	5	7	7	9	9	7	7	1	1	6	6	4	4	8	7	4	4	10	9	9	8	5	5	3	3	9	8	
153	0.96	0.06	0	0	4	4	10	10	7	7	9	8	4	4	5	5	8	8	10	9	4	4	5	5	11	11	2	2	5	5	1	1	8	8	4	4	5	5	8	7	8	8	6	6	9	9	12	11	8	7	6	6	4	4	11	10	2	2	6	6	11	10	4	4	5	5	12	12	7	7	6	6	6	6	7	7	4	4	12	11	10	10	10	9	2	2	5	5	3	3	11	11	10	9	9	8	5	5	7	7	5	5	7	7	6	5	6	6	5	5	2	2	2	2	9	8	8	7	9	8	9	8	8	7	6	5	6	6	8	8	5	5	12	12	13	11	5	5	10	9	9	8	7	6	8	7	8	7	3	3	12	10	9	9	8	7	13	12	7	7	3	3	11	11	10	10	1	1	6	6	8	8	5	5	8	8	7	7	2	2	9	9	5	5	6	6	4	4	7	6	2	2	8	7	7	7	10	9	3	3	7	7	
154	0.96	0.05	5	5	4	4	4	4	8	8	1	1	9	9	8	8	9	9	6	6	9	9	11	10	0	0	6	6	6	6	2	2	6	6	11	10	10	9	10	9	7	7	5	5	1	1	1	1	11	10	2	2	5	5	4	4	3	3	11	10	6	6	3	3	5	5	9	8	7	7	4	4	9	9	12	12	8	8	8	7	10	9	9	8	10	9	5	5	11	10	12	11	11	10	3	3	5	5	4	4	4	4	10	9	11	10	5	5	3	3	7	6	5	5	9	8	7	6	6	6	11	10	10	9	5	5	8	7	9	8	4	4	4	4	5	5	1	1	6	6	8	7	5	5	4	4	10	9	7	6	8	7	11	11	0	0	7	6	7	7	8	8	3	3	9	9	2	2	7	7	1	1	0	0	10	10	1	1	5	5	10	10	12	12	4	4	8	8	12	10	5	5	13	12	6	6	12	11	7	6	10	9	
155	0.97	0.06	4	4	2	2	3	3	2	2	3	3	4	4	12	12	12	12	8	8	2	2	6	6	6	6	10	10	4	4	10	10	7	7	6	6	2	2	3	3	3	3	3	3	8	7	11	10	4	4	8	8	4	4	2	2	7	6	6	6	6	6	11	10	5	5	5	5	5	5	9	9	6	6	6	6	3	3	8	7	6	6	11	10	9	8	7	6	6	5	4	4	3	3	9	8	2	2	11	10	10	9	4	4	7	6	3	3	6	6	5	5	5	5	7	6	4	4	11	10	11	10	1	1	6	5	10	9	11	10	5	5	11	10	8	7	6	6	3	3	8	7	7	6	6	5	3	3	1	1	8	7	5	5	2	2	5	5	3	3	3	3	10	10	12	12	12	12	8	8	6	6	11	11	10	10	7	7	1	1	1	1	11	10	9	9	10	10	7	6	12	11	4	4	6	5	6	6	6	6	7	7	
156	0.96	0.06	8	8	5	5	8	8	3	3	1	1	11	11	9	9	5	5	7	7	4	4	4	4	8	8	0	0	5	5	12	10	4	4	9	8	4	4	7	7	11	10	4	4	4	4	8	7	3	3	3	3	7	6	6	6	7	6	0	0	9	8	11	10	5	5	9	8	9	9	9	9	3	3	6	6	1	1	10	9	12	11	8	7	7	6	8	7	6	5	3	3	4	4	4	4	2	2	6	6	5	5	6	6	9	8	3	3	11	10	5	5	4	4	6	6	11	10	0	0	6	6	10	9	2	2	8	7	13	12	2	2	6	6	6	5	4	4	9	8	10	9	1	1	6	5	8	7	5	5	8	7	13	11	10	9	2	2	4	4	5	5	2	2	0	0	8	8	0	0	6	6	6	6	8	8	9	9	5	5	6	6	4	4	5	5	8	7	2	2	10	9	4	4	1	1	13	12	7	6	7	7	
157	0.98	0.05	5	5	8	8	4	4	9	9	5	5	9	9	5	5	7	7	7	7	12	11	6	6	8	8	10	10	8	8	7	7	12	11	11	10	6	6	7	7	11	10	6	6	4	4	12	12	3	3	8	8	6	6	9	8	7	6	5	5	10	9	6	6	2	2	10	9	8	8	8	8	7	7	11	11	1	1	7	7	9	9	10	10	2	2	2	2	12	11	3	3	5	5	2	2	7	7	11	11	9	9	3	3	6	5	11	11	4	4	7	6	11	10	6	6	4	4	13	12	10	10	1	1	2	2	5	5	7	7	8	7	9	9	11	10	12	11	4	4	9	8	12	10	11	11	9	9	4	4	11	10	10	10	1	1	6	6	9	9	8	8	9	9	10	10	8	8	5	5	6	6	4	4	6	6	12	12	11	11	4	4	7	7	3	3	5	5	4	4	7	7	5	5	3	3	10	10	7	6	10	10	
158	0.97	0.06	4	4	9	9	11	11	9	9	7	7	4	4	7	7	9	9	5	5	2	2	4	4	9	9	10	10	9	9	10	10	5	5	12	10	2	2	6	6	8	7	3	3	6	5	5	5	6	6	4	4	9	8	6	6	7	6	5	5	2	2	5	5	4	4	3	3	5	5	6	6	4	4	2	2	9	9	12	11	6	6	1	1	3	3	8	8	7	6	7	7	12	12	11	11	11	11	3	3	5	5	1	1	4	4	10	9	9	8	6	5	6	5	6	6	5	5	9	8	9	8	6	6	7	7	6	5	9	9	7	6	2	2	3	3	3	3	6	5	3	3	0	0	6	5	6	6	8	8	9	8	7	6	8	7	10	9	4	4	4	4	8	8	8	8	2	2	9	9	1	1	9	9	9	9	7	7	7	7	11	11	3	3	11	11	7	6	13	12	8	7	1	1	6	6	6	6	5	5	5	5	
159	0.96	0.06	6	6	5	5	12	12	4	4	11	11	9	9	9	9	9	9	2	2	7	6	7	6	3	3	10	9	2	2	6	5	10	9	6	5	6	6	8	8	6	6	7	6	1	1	2	2	8	8	9	9	5	5	9	8	11	10	5	5	8	7	3	3	2	2	2	2	9	9	3	3	4	4	7	7	6	6	7	7	1	1	3	3	7	7	7	7	13	11	6	6	3	3	11	10	7	6	8	7	9	9	6	6	3	3	4	4	13	11	3	3	10	9	7	7	10	10	9	8	6	5	7	7	7	7	12	10	13	11	6	5	4	4	12	10	11	10	3	3	3	3	11	10	10	9	10	10	9	8	10	9	10	9	11	10	5	5	8	8	12	12	1	1	11	11	8	8	7	7	1	1	6	6	10	10	7	7	0	0	10	10	3	3	7	7	3	3	8	8	9	8	9	9	9	9	7	7	9	8	4	4	
160	0.95	0.07	3	3	10	10	5	5	6	6	6	5	5	5	4	4	6	6	9	9	7	6	11	10	6	6	3	3	8	8	3	3	8	7	9	8	8	8	9	8	7	6	3	3	1	1	2	2	6	6	4	4	5	5	3	3	7	6	3	3	3	3	3	3	1	1	10	9	4	4	2	2	9	9	10	10	11	11	10	9	3	3	3	3	1	1	7	7	5	5	11	10	8	7	7	6	2	2	5	4	3	3	6	6	10	9	9	8	12	10	6	5	7	6	7	7	8	7	4	4	4	4	4	4	6	6	6	5	7	6	8	7	5	5	12	10	7	6	4	4	12	10	8	7	9	8	3	3	4	4	8	7	5	5	8	7	4	4	9	9	8	8	6	6	9	9	5	5	9	9	7	7	5	5	8	8	11	11	4	4	8	8	6	6	9	9	9	8	8	8	8	7	0	0	10	9	1	1	10	8	4	4	
161	0.95	0.07	7	7	10	10	9	8	1	1	2	2	3	3	6	6	9	9	8	7	4	4	4	4	7	7	4	4	8	8	8	7	8	7	7	6	5	5	6	6	2	2	7	6	7	6	1	1	1	1	8	7	3	3	7	6	5	4	3	3	0	0	2	2	7	7	7	6	10	10	6	6	11	11	10	10	5	5	4	4	5	5	6	5	4	4	8	8	6	5	13	11	6	5	8	7	7	6	10	8	3	3	4	4	8	7	13	11	8	7	6	5	2	2	5	5	3	3	6	5	13	11	1	1	4	4	4	4	9	8	8	7	2	2	7	6	4	4	9	8	6	5	4	4	0	0	6	5	6	5	9	8	2	2	7	6	6	5	8	7	5	5	8	8	8	8	8	8	8	8	6	6	13	13	9	9	10	10	8	8	11	11	1	1	8	7	4	4	9	9	3	3	0	0	5	5	6	6	8	7	6	6	
162	0.95	0.06	2	2	9	9	6	6	2	2	4	4	9	9	3	3	7	7	4	4	4	4	4	4	4	4	10	9	7	7	8	7	9	8	3	3	2	2	8	8	6	6	11	10	1	1	2	2	7	7	6	5	1	1	7	6	7	6	6	6	2	2	4	4	13	13	11	10	2	2	9	9	2	2	7	7	9	8	10	8	2	2	4	4	9	9	6	5	6	5	5	5	7	6	10	9	3	3	7	6	5	5	12	11	7	6	2	2	6	5	7	6	4	4	7	7	8	7	6	5	0	0	7	7	6	6	1	1	7	6	2	2	10	9	11	10	8	7	3	3	9	8	7	6	5	5	1	1	7	6	11	10	7	6	9	8	7	6	2	2	7	7	5	5	6	6	8	8	9	9	6	6	8	8	3	3	6	6	2	2	6	6	6	6	8	7	10	9	8	8	13	11	4	4	4	4	9	9	9	8	8	8	
163	0.94	0.07	2	2	6	6	3	3	4	4	7	6	7	7	5	5	5	5	12	10	3	3	3	3	9	9	8	7	3	3	8	7	10	8	6	5	12	11	8	8	10	9	4	4	6	5	11	9	8	8	0	0	11	11	4	4	2	2	11	10	5	5	5	5	3	3	11	10	3	3	8	8	4	4	4	4	6	6	3	3	7	7	9	8	5	5	5	4	6	5	4	4	9	8	6	5	3	3	6	5	5	5	5	5	8	7	10	10	4	4	7	6	10	9	10	10	6	5	8	7	7	6	5	5	5	5	11	11	13	11	8	7	13	11	4	4	5	5	7	6	8	7	7	6	1	1	0	0	5	5	9	8	4	4	6	5	5	4	7	6	8	8	8	8	7	7	2	2	5	5	6	6	9	9	8	8	5	5	6	6	3	3	3	3	9	8	6	5	6	6	2	2	9	8	13	11	9	8	7	6	3	3	
164	0.94	0.07	8	8	10	10	7	6	3	3	0	0	8	8	6	6	7	7	5	5	3	3	8	7	5	5	11	10	8	8	8	7	11	9	6	5	6	5	11	10	8	7	0	0	7	6	2	2	5	5	5	5	12	10	6	5	10	8	6	5	6	6	9	8	9	9	4	4	4	4	7	7	8	8	9	9	2	2	4	4	12	11	9	8	5	5	7	6	9	8	12	10	6	5	8	7	9	8	4	4	7	7	10	10	2	2	10	9	5	5	11	10	10	9	6	6	3	3	6	5	7	6	6	5	7	7	13	11	7	6	10	8	8	7	3	3	7	6	5	5	8	7	8	7	6	5	5	4	9	8	6	5	4	4	10	9	3	3	4	4	9	9	9	9	0	0	10	10	6	6	8	8	4	4	10	10	9	9	6	6	8	8	5	5	9	8	5	5	13	12	4	4	9	8	6	5	9	8	3	3	11	10	
165	0.94	0.07	4	4	9	9	6	6	3	3	11	9	4	4	2	2	6	6	9	8	6	6	5	5	7	7	3	3	5	5	10	9	5	4	9	8	8	7	5	4	6	6	9	8	9	8	10	8	13	12	1	1	7	6	11	9	8	7	10	8	2	2	6	5	8	8	3	3	8	8	5	5	11	11	12	12	8	8	3	3	12	11	3	3	7	7	3	3	8	7	8	7	4	4	6	5	12	10	4	4	6	6	3	3	3	3	4	4	1	1	13	11	9	8	12	11	11	9	5	5	8	7	10	9	5	5	7	6	5	4	9	8	4	4	13	11	5	5	8	7	8	7	4	4	2	2	6	5	3	3	6	5	4	4	7	6	8	7	8	7	2	2	7	7	4	4	9	9	5	5	9	9	9	9	2	2	9	9	9	9	3	3	2	2	3	3	7	6	8	7	10	10	7	6	4	4	8	7	12	10	4	4	
166	0.94	0.07	2	2	11	11	8	7	8	8	7	6	5	5	3	3	5	5	10	9	9	9	9	8	7	7	12	10	9	9	7	6	8	7	7	6	6	5	5	4	7	6	4	4	5	5	7	6	9	8	9	8	7	6	9	8	10	8	6	5	5	5	0	0	3	3	2	2	9	9	4	4	5	5	5	5	3	3	3	3	4	4	3	3	6	6	6	5	5	5	3	3	3	3	5	5	3	3	3	3	0	0	2	2	1	1	5	5	8	7	11	10	9	8	6	6	6	5	4	4	13	11	9	8	11	11	8	7	5	4	11	9	8	7	3	3	11	10	10	9	7	6	8	7	0	0	2	2	5	5	5	5	4	4	8	7	6	5	11	9	11	11	7	7	12	12	2	2	6	6	2	2	4	4	10	10	4	4	2	2	2	2	8	8	8	7	11	10	5	5	0	0	8	7	6	5	11	9	4	4	12	10	
167	0.94	0.07	10	10	9	9	3	3	7	7	3	3	5	5	8	8	5	5	7	6	9	8	12	10	11	11	6	5	8	7	8	7	12	10	13	11	6	5	10	8	3	3	6	5	3	3	4	4	5	5	13	11	10	9	11	9	1	1	12	10	4	4	2	2	8	8	5	5	6	6	5	5	7	7	9	9	10	9	5	4	5	5	4	4	3	3	5	4	6	5	3	3	7	6	7	6	0	0	2	2	8	8	10	9	5	5	4	4	6	6	11	11	9	8	5	5	1	1	3	3	8	7	9	8	4	4	4	4	8	7	3	3	5	4	10	9	7	6	5	5	9	9	5	5	2	2	1	1	9	8	1	1	9	8	9	8	10	8	10	8	13	13	10	10	8	8	10	10	8	8	5	5	11	11	2	2	7	7	8	8	3	3	9	8	6	6	3	3	7	6	8	8	4	4	9	8	7	6	1	1	4	4	
168	0.94	0.07	8	8	9	9	7	6	2	2	7	6	5	5	9	9	2	2	12	10	5	5	4	4	9	8	5	5	5	5	6	5	2	2	8	7	10	9	3	3	5	5	8	7	5	5	11	9	10	9	4	4	9	8	7	6	1	1	11	9	7	6	8	7	4	4	5	5	2	2	4	4	5	5	1	1	9	8	6	5	8	7	4	4	9	9	5	4	6	5	4	4	9	8	11	10	11	10	9	8	8	8	7	6	12	10	12	10	3	3	4	4	7	6	2	2	1	1	11	10	8	7	6	5	1	1	9	8	5	4	11	9	4	4	11	10	5	5	3	3	12	10	3	3	11	10	7	6	6	5	5	5	5	5	8	7	13	11	8	7	1	1	6	6	7	7	9	9	6	6	5	5	5	5	3	3	11	11	5	5	7	7	11	9	5	5	5	5	13	11	5	5	5	4	2	2	7	6	2	2	0	0	
169	0.96	0.07	8	8	6	6	12	11	4	4	4	4	5	5	10	10	8	8	5	5	8	8	7	6	8	7	7	6	12	10	9	8	12	11	7	7	4	4	6	5	8	8	3	3	2	2	2	2	10	9	1	1	5	5	10	9	9	9	8	7	5	5	2	2	10	10	0	0	11	11	5	5	3	3	7	7	3	3	8	7	10	9	4	4	9	8	3	3	3	3	3	3	9	8	1	1	11	10	6	5	7	7	8	8	11	10	6	5	7	7	12	10	5	5	3	3	2	2	8	7	11	9	3	3	4	4	9	8	10	9	5	5	5	4	10	9	5	5	10	10	1	1	6	5	4	4	4	4	1	1	5	5	7	6	10	9	4	4	5	4	4	4	5	5	7	7	4	4	3	3	5	5	6	6	12	12	11	11	12	12	11	11	10	8	10	10	3	3	3	3	7	6	6	5	2	2	8	8	4	4	2	2	
170	0.93	0.07	5	5	7	7	8	7	7	7	5	5	3	3	8	8	13	13	5	5	8	8	7	6	7	6	3	3	9	8	4	4	8	7	5	5	10	9	7	6	6	6	11	10	4	4	8	7	8	7	5	5	12	10	9	8	8	7	8	7	8	8	8	7	5	5	5	5	6	6	9	9	3	3	9	9	4	4	8	7	7	6	6	5	4	4	8	7	9	8	0	0	6	5	12	10	4	4	7	6	12	12	1	1	12	10	11	10	8	8	9	8	4	4	12	12	5	4	10	9	8	7	10	9	6	5	12	10	5	4	10	9	10	8	7	6	9	8	6	5	12	10	2	2	0	0	5	4	8	7	6	5	8	7	11	10	6	6	3	3	3	3	9	9	2	2	12	12	9	9	5	5	8	8	7	7	11	11	8	8	6	6	8	7	7	7	7	7	8	7	3	3	7	6	6	5	6	6	6	6	4	4	
171	0.94	0.07	10	10	5	5	11	10	2	2	11	9	6	6	6	6	6	6	9	8	5	5	10	9	3	3	7	6	6	5	6	5	6	5	0	0	5	5	7	6	11	11	6	5	10	10	6	5	9	8	9	8	8	7	3	3	7	6	6	5	1	1	9	8	5	5	9	9	4	4	3	3	9	9	12	12	6	5	7	6	5	5	4	4	5	5	4	4	8	7	6	5	9	8	3	3	3	3	4	4	2	2	11	11	2	2	5	5	13	13	5	5	4	4	8	7	2	2	8	7	8	7	8	7	5	5	3	3	8	7	9	9	8	7	4	4	2	2	9	8	8	7	7	6	4	4	11	9	10	9	0	0	2	2	4	4	8	8	12	10	6	6	2	2	8	8	7	7	8	8	5	5	5	5	5	5	9	9	6	6	6	6	9	7	2	2	13	11	6	5	7	6	7	6	3	3	8	8	4	4	9	8	
172	0.93	0.07	8	8	6	6	11	10	5	5	1	1	11	11	3	3	9	9	5	5	5	5	7	6	6	5	8	7	6	5	8	7	1	1	8	8	12	10	7	6	8	7	8	7	5	5	10	8	7	6	6	5	2	2	5	4	3	3	11	9	10	10	3	3	6	6	10	10	9	9	3	3	2	2	7	7	9	8	7	6	4	4	12	10	5	5	2	2	9	8	3	3	9	8	7	6	10	9	6	5	11	10	3	3	10	9	5	5	13	11	5	5	4	4	3	3	13	11	12	10	3	3	4	4	8	7	13	11	12	10	9	8	7	6	7	6	7	6	3	3	6	5	10	9	3	3	6	5	3	3	1	1	6	5	11	10	6	5	8	7	0	0	3	3	7	7	12	12	5	5	4	4	3	3	12	12	5	5	10	10	6	6	3	3	7	6	1	1	2	2	8	7	7	6	10	9	2	2	1	1	6	5	
173	0.93	0.07	6	6	3	3	9	8	7	7	5	5	9	9	4	4	6	6	8	7	6	6	8	7	6	5	8	7	6	5	9	8	10	8	8	8	8	7	5	4	8	7	12	10	10	9	5	4	3	3	8	7	13	11	8	7	4	4	10	8	10	10	11	10	1	1	8	8	6	6	5	5	5	5	9	9	5	5	5	4	9	8	7	6	5	5	5	4	9	8	5	5	4	4	3	3	5	5	6	5	5	5	9	8	10	9	7	6	11	10	8	7	0	0	12	11	9	8	11	10	6	5	6	5	5	5	7	6	5	4	9	8	10	8	8	7	7	6	4	4	11	10	3	3	7	6	4	4	3	3	5	5	6	5	7	6	10	8	3	3	8	8	5	5	8	8	9	9	6	6	7	7	5	5	5	5	5	5	9	9	8	8	7	6	4	4	6	5	8	7	8	7	4	4	10	9	9	8	3	3	0	0	
174	0.93	0.08	1	1	5	5	12	11	6	6	7	6	12	12	13	13	7	7	8	7	3	3	9	8	6	5	2	2	10	9	5	5	4	4	6	5	12	10	2	2	2	2	5	5	8	7	6	5	13	11	6	5	1	1	10	8	4	4	5	4	6	6	4	4	10	10	11	11	9	9	9	9	5	5	1	1	10	9	3	3	3	3	8	7	6	6	11	9	8	7	6	5	8	7	8	7	8	7	11	9	7	6	5	5	12	10	9	8	1	1	1	1	0	0	10	9	11	9	6	5	9	8	9	8	6	5	5	5	8	7	11	9	6	5	8	7	6	5	3	3	11	10	10	9	3	3	6	5	7	6	7	6	1	1	6	5	12	10	1	1	5	5	9	9	9	9	3	3	4	4	6	6	8	8	10	10	8	8	3	3	7	7	7	6	2	2	1	1	2	2	4	4	8	7	6	5	5	4	1	1	11	9	
175	0.93	0.07	12	12	10	10	8	7	5	5	5	5	10	10	12	12	7	7	10	9	11	11	11	10	6	5	1	1	3	3	6	5	5	4	8	7	4	4	11	9	5	5	1	1	9	8	8	7	9	8	9	8	8	7	4	4	1	1	2	2	9	9	6	5	11	11	3	3	8	8	12	12	3	3	3	3	2	2	1	1	9	8	5	5	9	8	5	4	4	4	8	7	8	7	11	10	11	10	5	4	3	3	5	5	6	5	6	5	8	7	12	10	6	5	7	6	9	8	6	5	9	8	3	3	8	7	12	10	9	8	5	4	4	4	13	11	7	6	5	5	7	6	5	5	8	7	4	4	6	5	10	9	9	8	8	7	8	7	7	6	1	1	11	11	10	10	10	10	13	13	4	4	6	6	8	8	7	7	6	6	8	8	5	4	5	5	8	7	4	4	10	9	13	11	12	10	2	2	8	8	8	7	
176	0.93	0.07	2	2	2	2	3	3	14	14	5	5	6	6	9	8	8	8	5	5	6	6	7	6	12	10	1	1	7	6	6	5	4	4	6	5	11	10	4	4	13	11	9	8	0	0	6	5	3	3	13	11	9	8	2	2	1	1	9	8	6	6	0	0	6	6	10	10	4	4	5	5	6	6	7	7	2	2	11	9	9	8	6	5	6	6	5	4	8	7	9	8	10	9	6	5	4	4	2	2	12	10	4	4	10	9	6	5	7	6	6	5	0	0	4	4	12	10	10	9	10	9	4	4	8	7	6	5	10	8	7	6	1	1	5	5	11	10	10	9	9	8	8	7	12	10	5	4	9	8	7	6	5	5	11	10	6	5	10	8	11	11	12	12	4	4	5	5	5	5	8	8	10	10	7	7	8	8	11	11	8	8	6	5	9	8	4	4	4	4	4	4	9	8	10	9	10	8	4	4	6	5	
177	0.94	0.07	11	10	4	4	10	9	4	4	1	1	5	5	10	9	7	7	7	6	4	4	9	8	10	9	11	10	11	9	3	3	7	6	3	3	7	6	8	7	1	1	0	0	7	6	11	9	5	5	5	5	11	10	9	8	14	12	11	9	12	12	9	8	1	1	7	7	5	5	13	13	6	6	9	9	4	4	4	4	10	9	7	6	12	11	6	5	8	7	8	7	6	5	3	3	8	7	2	2	5	5	9	8	10	9	6	5	7	6	8	7	5	5	3	3	8	7	2	2	9	8	8	7	5	5	1	1	9	8	4	4	2	2	10	9	5	5	5	5	9	8	0	0	12	10	8	7	3	3	9	8	9	8	2	2	11	9	4	4	6	6	7	7	7	7	10	10	11	11	5	5	10	10	9	9	9	9	8	8	11	11	7	6	6	6	8	7	14	12	11	10	9	8	12	10	10	8	7	7	4	4	
178	0.94	0.07	6	6	7	7	2	2	13	13	4	4	8	8	2	2	6	6	8	7	5	5	10	9	2	2	11	10	3	3	1	1	8	7	11	9	4	4	7	6	4	4	6	5	1	1	6	5	4	4	3	3	1	1	9	8	6	5	6	5	4	4	3	3	3	3	7	7	12	12	10	10	11	11	3	3	12	10	1	1	1	1	6	5	12	11	2	2	9	8	7	6	4	4	9	8	6	5	9	8	3	3	2	2	5	5	7	6	7	6	6	5	8	7	14	12	8	7	3	3	6	5	4	4	9	8	7	6	9	8	0	0	8	7	9	8	4	4	8	7	5	5	5	5	7	6	6	5	5	5	12	10	4	4	7	6	10	8	3	3	10	10	5	5	9	9	7	7	4	4	4	4	10	10	10	10	7	7	1	1	8	8	12	10	4	4	11	10	11	10	3	3	4	4	8	7	3	3	1	1	8	7	
179	0.93	0.07	11	10	7	7	11	10	6	6	11	9	8	8	9	8	13	13	7	6	12	12	3	3	10	9	8	7	4	4	1	1	14	12	5	4	6	5	10	8	4	4	6	5	9	8	2	2	2	2	7	6	7	6	9	8	9	8	9	8	5	5	4	4	8	8	9	9	5	5	10	10	7	7	2	2	9	8	6	5	7	6	3	3	11	10	1	1	11	10	8	7	7	6	1	1	11	10	14	12	2	2	8	7	9	8	13	11	2	2	6	5	11	10	7	6	8	7	5	5	3	3	10	9	4	4	9	8	6	5	9	8	10	8	6	5	3	3	10	9	12	10	10	9	9	8	12	10	4	4	8	7	2	2	2	2	9	8	5	4	8	8	5	5	9	9	11	11	7	7	6	6	9	9	9	9	5	5	8	8	10	10	11	9	6	6	9	8	10	9	10	9	12	10	8	7	13	11	5	5	4	4	
180	0.92	0.08	12	10	1	1	6	5	4	4	8	7	6	6	11	9	5	4	12	10	10	10	8	7	7	6	10	9	12	10	3	3	5	4	5	4	12	10	3	3	8	7	6	5	2	2	8	7	14	12	9	8	13	11	10	8	7	6	14	12	5	5	12	10	5	5	6	6	5	5	1	1	7	7	7	7	2	2	9	7	8	7	1	1	3	3	7	6	4	4	10	9	12	10	10	9	4	4	8	7	7	6	3	3	2	2	8	7	12	10	10	9	8	7	5	5	5	4	6	5	8	7	7	6	6	5	1	1	4	4	13	11	6	5	5	5	7	6	4	4	8	7	5	5	0	0	6	5	7	6	6	5	9	8	2	2	3	3	6	5	10	10	6	6	4	4	7	7	7	7	6	6	8	8	4	4	1	1	2	2	6	6	12	10	6	5	5	5	6	5	6	5	8	7	7	6	4	4	7	7	12	10	
